      Time   Sample #  Type  Sub Chan  Num	Aux
 3:59:37.090  1437709     N    0    0    0
 3:59:38.120  1437812     N    0    0    0
 3:59:39.100  1437910     N    0    0    0
 3:59:40.140  1438014     N    0    0    0
 3:59:41.200  1438120     N    0    0    0
 3:59:42.210  1438221     N    0    0    0
 3:59:43.250  1438325     N    0    0    0
 3:59:44.350  1438435     N    0    0    0
 3:59:45.380  1438538     N    0    0    0
 3:59:46.350  1438635     N    0    0    0
 3:59:47.390  1438739     N    0    0    0
 3:59:48.450  1438845     N    0    0    0
 3:59:49.440  1438944     N    0    0    0
 3:59:50.410  1439041     N    0    0    0
 3:59:51.420  1439142     N    0    0    0
 3:59:52.290  1439229     N    0    0    0
 3:59:53.120  1439312     N    0    0    0
 3:59:53.990  1439399     N    0    0    0
 3:59:54.840  1439484     N    0    0    0
 3:59:55.680  1439568     N    0    0    0
 3:59:56.540  1439654     N    0    0    0
 3:59:57.360  1439736     N    0    0    0
 3:59:58.190  1439819     N    0    0    0
 3:59:59.020  1439902     N    0    0    0
 3:59:59.860  1439986     N    0    0    0
 4:00:00.690  1440069     N    0    0    0
 4:00:01.540  1440154     N    0    0    0
 4:00:02.440  1440244     N    0    0    0
 4:00:03.380  1440338     N    0    0    0
 4:00:04.520  1440452     N    0    0    0
 4:00:05.640  1440564     N    0    0    0
 4:00:06.770  1440677     N    0    0    0
 4:00:07.920  1440792     N    0    0    0
 4:00:09.020  1440902     N    0    0    0
 4:00:10.150  1441015     N    0    0    0
 4:00:11.200  1441120     N    0    0    0
 4:00:12.270  1441227     N    0    0    0
 4:00:13.330  1441333     N    0    0    0
 4:00:14.320  1441432     N    0    0    0
 4:00:15.320  1441532     N    0    0    0
 4:00:16.300  1441630     N    0    0    0
 4:00:17.230  1441723     N    0    0    0
 4:00:18.170  1441817     N    0    0    0
 4:00:19.200  1441920     N    0    0    0
 4:00:20.240  1442024     N    0    0    0
 4:00:21.230  1442123     N    0    0    0
 4:00:22.240  1442224     N    0    0    0
 4:00:23.290  1442329     N    0    0    0
 4:00:24.360  1442436     N    0    0    0
 4:00:25.410  1442541     N    0    0    0
 4:00:26.480  1442648     N    0    0    0
 4:00:27.470  1442747     N    0    0    0
 4:00:28.520  1442852     N    0    0    0
 4:00:29.630  1442963     N    0    0    0
 4:00:30.700  1443070     N    0    0    0
 4:00:31.710  1443171     N    0    0    0
 4:00:32.750  1443275     N    0    0    0
 4:00:33.780  1443378     N    0    0    0
 4:00:34.650  1443465     N    0    0    0
 4:00:35.480  1443548     N    0    0    0
 4:00:36.320  1443632     N    0    0    0
 4:00:37.190  1443719     N    0    0    0
 4:00:37.990  1443799     N    0    0    0
 4:00:38.800  1443880     N    0    0    0
 4:00:39.620  1443962     N    0    0    0
 4:00:40.450  1444045     N    0    0    0
 4:00:41.270  1444127     N    0    0    0
 4:00:42.110  1444211     N    0    0    0
 4:00:42.990  1444299     N    0    0    0
 4:00:43.890  1444389     N    0    0    0
 4:00:44.960  1444496     N    0    0    0
 4:00:46.060  1444606     N    0    0    0
 4:00:47.150  1444715     N    0    0    0
 4:00:48.290  1444829     N    0    0    0
 4:00:49.380  1444938     N    0    0    0
 4:00:50.510  1445051     N    0    0    0
 4:00:51.620  1445162     N    0    0    0
 4:00:52.660  1445266     N    0    0    0
 4:00:53.750  1445375     N    0    0    0
 4:00:54.840  1445484     N    0    0    0
 4:00:55.910  1445591     N    0    0    0
 4:00:56.990  1445699     N    0    0    0
 4:00:58.030  1445803     N    0    0    0
 4:00:59.060  1445906     N    0    0    0
 4:01:00.130  1446013     N    0    0    0
 4:01:01.210  1446121     N    0    0    0
 4:01:02.230  1446223     N    0    0    0
 4:01:03.250  1446325     N    0    0    0
 4:01:04.350  1446435     N    0    0    0
 4:01:05.360  1446536     N    0    0    0
 4:01:06.430  1446643     N    0    0    0
 4:01:07.600  1446760     N    0    0    0
 4:01:08.670  1446867     N    0    0    0
 4:01:09.630  1446963     N    0    0    0
 4:01:10.630  1447063     N    0    0    0
 4:01:11.590  1447159     N    0    0    0
 4:01:12.480  1447248     N    0    0    0
 4:01:13.360  1447336     N    0    0    0
 4:01:14.310  1447431     N    0    0    0
 4:01:15.190  1447519     N    0    0    0
 4:01:16.080  1447608     N    0    0    0
 4:01:17.070  1447707     N    0    0    0
 4:01:18.040  1447804     N    0    0    0
 4:01:18.920  1447892     N    0    0    0
 4:01:19.810  1447981     N    0    0    0
 4:01:20.760  1448076     N    0    0    0
 4:01:21.670  1448167     N    0    0    0
 4:01:22.670  1448267     N    0    0    0
 4:01:23.660  1448366     N    0    0    0
 4:01:24.630  1448463     N    0    0    0
 4:01:25.600  1448560     N    0    0    0
 4:01:26.660  1448666     N    0    0    0
 4:01:27.690  1448769     N    0    0    0
 4:01:28.790  1448879     N    0    0    0
 4:01:29.800  1448980     N    0    0    0
 4:01:30.860  1449086     N    0    0    0
 4:01:31.860  1449186     N    0    0    0
 4:01:32.840  1449284     N    0    0    0
 4:01:33.880  1449388     N    0    0    0
 4:01:34.880  1449488     N    0    0    0
 4:01:35.880  1449588     N    0    0    0
 4:01:36.980  1449698     N    0    0    0
 4:01:38.020  1449802     N    0    0    0
 4:01:39.030  1449903     N    0    0    0
 4:01:40.160  1450016     N    0    0    0
 4:01:41.250  1450125     N    0    0    0
 4:01:42.310  1450231     N    0    0    0
 4:01:43.490  1450349     N    0    0    0
 4:01:44.660  1450466     N    0    0    0
 4:01:45.760  1450576     N    0    0    0
 4:01:46.890  1450689     N    0    0    0
 4:01:48.030  1450803     N    0    0    0
 4:01:49.140  1450914     N    0    0    0
 4:01:50.210  1451021     N    0    0    0
 4:01:51.300  1451130     N    0    0    0
 4:01:52.410  1451241     N    0    0    0
 4:01:53.400  1451340     N    0    0    0
 4:01:54.450  1451445     N    0    0    0
 4:01:55.340  1451534     N    0    0    0
 4:01:56.180  1451618     N    0    0    0
 4:01:57.040  1451704     N    0    0    0
 4:01:57.880  1451788     N    0    0    0
 4:01:58.690  1451869     N    0    0    0
 4:01:59.520  1451952     N    0    0    0
 4:02:00.440  1452044     N    0    0    0
 4:02:01.400  1452140     N    0    0    0
 4:02:02.250  1452225     N    0    0    0
 4:02:03.050  1452305     N    0    0    0
 4:02:03.840  1452384     N    0    0    0
 4:02:04.620  1452462     N    0    0    0
 4:02:05.470  1452547     N    0    0    0
 4:02:06.370  1452637     N    0    0    0
 4:02:07.230  1452723     N    0    0    0
 4:02:08.190  1452819     N    0    0    0
 4:02:09.370  1452937     N    0    0    0
 4:02:10.510  1453051     N    0    0    0
 4:02:11.620  1453162     N    0    0    0
 4:02:12.800  1453280     N    0    0    0
 4:02:13.940  1453394     N    0    0    0
 4:02:15.090  1453509     N    0    0    0
 4:02:16.230  1453623     N    0    0    0
 4:02:17.370  1453737     N    0    0    0
 4:02:18.430  1453843     N    0    0    0
 4:02:19.500  1453950     N    0    0    0
 4:02:20.560  1454056     N    0    0    0
 4:02:21.560  1454156     N    0    0    0
 4:02:22.540  1454254     N    0    0    0
 4:02:23.590  1454359     N    0    0    0
 4:02:24.570  1454457     N    0    0    0
 4:02:25.540  1454554     N    0    0    0
 4:02:26.550  1454655     N    0    0    0
 4:02:27.600  1454760     N    0    0    0
 4:02:28.580  1454858     N    0    0    0
 4:02:29.590  1454959     N    0    0    0
 4:02:30.650  1455065     N    0    0    0
 4:02:31.690  1455169     N    0    0    0
 4:02:32.800  1455280     N    0    0    0
 4:02:33.880  1455388     N    0    0    0
 4:02:34.940  1455494     N    0    0    0
 4:02:36.090  1455609     N    0    0    0
 4:02:37.270  1455727     N    0    0    0
 4:02:38.380  1455838     N    0    0    0
 4:02:39.420  1455942     N    0    0    0
 4:02:40.440  1456044     N    0    0    0
 4:02:41.410  1456141     N    0    0    0
 4:02:42.340  1456234     N    0    0    0
 4:02:43.310  1456331     N    0    0    0
 4:02:44.300  1456430     N    0    0    0
 4:02:45.190  1456519     N    0    0    0
 4:02:46.040  1456604     N    0    0    0
 4:02:46.930  1456693     N    0    0    0
 4:02:47.870  1456787     N    0    0    0
 4:02:48.710  1456871     N    0    0    0
 4:02:49.540  1456954     N    0    0    0
 4:02:50.350  1457035     N    0    0    0
 4:02:51.150  1457115     N    0    0    0
 4:02:51.940  1457194     N    0    0    0
 4:02:52.740  1457274     N    0    0    0
 4:02:53.580  1457358     N    0    0    0
 4:02:54.410  1457441     N    0    0    0
 4:02:55.280  1457528     N    0    0    0
 4:02:56.330  1457633     N    0    0    0
 4:02:57.390  1457739     N    0    0    0
 4:02:58.430  1457843     N    0    0    0
 4:02:59.570  1457957     N    0    0    0
 4:03:00.660  1458066     N    0    0    0
 4:03:01.800  1458180     N    0    0    0
 4:03:02.950  1458295     N    0    0    0
 4:03:04.030  1458403     N    0    0    0
 4:03:05.170  1458517     N    0    0    0
 4:03:06.290  1458629     N    0    0    0
 4:03:07.390  1458739     N    0    0    0
 4:03:08.510  1458851     N    0    0    0
 4:03:09.600  1458960     N    0    0    0
 4:03:10.650  1459065     N    0    0    0
 4:03:11.750  1459175     N    0    0    0
 4:03:12.870  1459287     N    0    0    0
 4:03:13.890  1459389     N    0    0    0
 4:03:14.890  1459489     N    0    0    0
 4:03:15.960  1459596     N    0    0    0
 4:03:17.080  1459708     N    0    0    0
 4:03:18.210  1459821     N    0    0    0
 4:03:19.350  1459935     N    0    0    0
 4:03:20.400  1460040     N    0    0    0
 4:03:21.430  1460143     N    0    0    0
 4:03:22.460  1460246     N    0    0    0
 4:03:23.480  1460348     N    0    0    0
 4:03:24.470  1460447     N    0    0    0
 4:03:25.480  1460548     N    0    0    0
 4:03:26.530  1460653     N    0    0    0
 4:03:27.560  1460756     N    0    0    0
 4:03:28.610  1460861     N    0    0    0
 4:03:29.600  1460960     N    0    0    0
 4:03:30.460  1461046     N    0    0    0
 4:03:31.300  1461130     N    0    0    0
 4:03:32.220  1461222     N    0    0    0
 4:03:33.100  1461310     N    0    0    0
 4:03:33.940  1461394     N    0    0    0
 4:03:34.820  1461482     N    0    0    0
 4:03:35.710  1461571     N    0    0    0
 4:03:36.560  1461656     N    0    0    0
 4:03:37.400  1461740     N    0    0    0
 4:03:38.250  1461825     N    0    0    0
 4:03:39.110  1461911     N    0    0    0
 4:03:40.060  1462006     N    0    0    0
 4:03:41.160  1462116     N    0    0    0
 4:03:42.240  1462224     N    0    0    0
 4:03:43.430  1462343     N    0    0    0
 4:03:44.570  1462457     N    0    0    0
 4:03:45.710  1462571     N    0    0    0
 4:03:46.810  1462681     N    0    0    0
 4:03:47.870  1462787     N    0    0    0
 4:03:48.980  1462898     N    0    0    0
 4:03:50.040  1463004     N    0    0    0
 4:03:51.110  1463111     N    0    0    0
 4:03:52.180  1463218     N    0    0    0
 4:03:53.190  1463319     N    0    0    0
 4:03:54.190  1463419     N    0    0    0
 4:03:55.180  1463518     N    0    0    0
 4:03:56.170  1463617     N    0    0    0
 4:03:57.220  1463722     N    0    0    0
 4:03:58.290  1463829     N    0    0    0
 4:03:59.340  1463934     N    0    0    0
 4:04:00.580  1464058     N    0    0    0
 4:04:01.700  1464170     N    0    0    0
 4:04:02.730  1464273     N    0    0    0
 4:04:03.760  1464376     N    0    0    0
 4:04:04.750  1464475     N    0    0    0
 4:04:05.660  1464566     N    0    0    0
 4:04:06.570  1464657     N    0    0    0
 4:04:07.450  1464745     N    0    0    0
 4:04:08.280  1464828     N    0    0    0
 4:04:09.130  1464913     N    0    0    0
 4:04:10.050  1465005     N    0    0    0
 4:04:10.940  1465094     N    0    0    0
 4:04:11.810  1465181     N    0    0    0
 4:04:12.640  1465264     N    0    0    0
 4:04:13.450  1465345     N    0    0    0
 4:04:14.260  1465426     N    0    0    0
 4:04:15.140  1465514     N    0    0    0
 4:04:16.090  1465609     N    0    0    0
 4:04:17.040  1465704     N    0    0    0
 4:04:18.180  1465818     N    0    0    0
 4:04:19.360  1465936     N    0    0    0
 4:04:20.520  1466052     N    0    0    0
 4:04:21.780  1466178     N    0    0    0
 4:04:22.910  1466291     N    0    0    0
 4:04:24.030  1466403     N    0    0    0
 4:04:25.190  1466519     N    0    0    0
 4:04:26.260  1466626     N    0    0    0
 4:04:27.370  1466737     N    0    0    0
 4:04:28.490  1466849     N    0    0    0
 4:04:29.530  1466953     N    0    0    0
 4:04:30.610  1467061     N    0    0    0
 4:04:31.700  1467170     N    0    0    0
 4:04:32.760  1467276     N    0    0    0
 4:04:33.860  1467386     N    0    0    0
 4:04:34.970  1467497     N    0    0    0
 4:04:36.030  1467603     N    0    0    0
 4:04:37.100  1467710     N    0    0    0
 4:04:38.150  1467815     N    0    0    0
 4:04:39.120  1467912     N    0    0    0
 4:04:40.200  1468020     N    0    0    0
 4:04:41.260  1468126     N    0    0    0
 4:04:42.230  1468223     N    0    0    0
 4:04:43.230  1468323     N    0    0    0
 4:04:44.290  1468429     N    0    0    0
 4:04:45.350  1468535     N    0    0    0
 4:04:46.400  1468640     N    0    0    0
 4:04:47.480  1468748     N    0    0    0
 4:04:48.510  1468851     N    0    0    0
 4:04:49.550  1468955     N    0    0    0
 4:04:50.640  1469064     N    0    0    0
 4:04:51.680  1469168     N    0    0    0
 4:04:52.720  1469272     N    0    0    0
 4:04:53.750  1469375     N    0    0    0
 4:04:54.620  1469462     N    0    0    0
 4:04:55.450  1469545     N    0    0    0
 4:04:56.340  1469634     N    0    0    0
 4:04:57.230  1469723     N    0    0    0
 4:04:58.060  1469806     N    0    0    0
 4:04:58.870  1469887     N    0    0    0
 4:04:59.660  1469966     N    0    0    0
 4:05:00.450  1470045     N    0    0    0
 4:05:01.200  1470120     N    0    0    0
 4:05:01.950  1470195     N    0    0    0
 4:05:02.670  1470267     N    0    0    0
 4:05:03.370  1470337     N    0    0    0
 4:05:04.070  1470407     N    0    0    0
 4:05:04.750  1470475     N    0    0    0
 4:05:05.420  1470542     N    0    0    0
 4:05:06.130  1470613     N    0    0    0
 4:05:06.920  1470692     N    0    0    0
 4:05:08.070  1470807     N    0    0    0
 4:05:09.180  1470918     N    0    0    0
 4:05:10.230  1471023     N    0    0    0
 4:05:11.340  1471134     N    0    0    0
 4:05:12.470  1471247     N    0    0    0
 4:05:13.550  1471355     N    0    0    0
 4:05:14.660  1471466     N    0    0    0
 4:05:15.730  1471573     N    0    0    0
 4:05:16.780  1471678     N    0    0    0
 4:05:17.920  1471792     N    0    0    0
 4:05:19.040  1471904     N    0    0    0
 4:05:20.040  1472004     N    0    0    0
 4:05:21.050  1472105     N    0    0    0
 4:05:22.150  1472215     N    0    0    0
 4:05:23.160  1472316     N    0    0    0
 4:05:24.250  1472425     N    0    0    0
 4:05:25.360  1472536     N    0    0    0
 4:05:26.370  1472637     N    0    0    0
 4:05:27.480  1472748     N    0    0    0
 4:05:28.590  1472859     N    0    0    0
 4:05:29.630  1472963     N    0    0    0
 4:05:30.700  1473070     N    0    0    0
 4:05:31.790  1473179     N    0    0    0
 4:05:32.840  1473284     N    0    0    0
 4:05:34.000  1473400     N    0    0    0
 4:05:35.240  1473524     N    0    0    0
 4:05:36.350  1473635     N    0    0    0
 4:05:36.980  1473698     N    0    0    0
 4:05:38.210  1473821     N    0    0    0
 4:05:39.200  1473920     N    0    0    0
 4:05:40.060  1474006     N    0    0    0
 4:05:40.930  1474093     N    0    0    0
 4:05:41.820  1474182     N    0    0    0
 4:05:42.640  1474264     N    0    0    0
 4:05:43.470  1474347     N    0    0    0
 4:05:44.320  1474432     N    0    0    0
 4:05:45.150  1474515     N    0    0    0
 4:05:45.970  1474597     N    0    0    0
 4:05:46.800  1474680     N    0    0    0
 4:05:47.630  1474763     N    0    0    0
 4:05:48.490  1474849     N    0    0    0
 4:05:49.470  1474947     N    0    0    0
 4:05:50.510  1475051     N    0    0    0
 4:05:51.520  1475152     N    0    0    0
 4:05:52.600  1475260     N    0    0    0
 4:05:53.650  1475365     N    0    0    0
 4:05:54.740  1475474     N    0    0    0
 4:05:55.830  1475583     N    0    0    0
 4:05:56.940  1475694     N    0    0    0
 4:05:57.970  1475797     N    0    0    0
 4:05:59.080  1475908     N    0    0    0
 4:06:00.200  1476020     N    0    0    0
 4:06:01.330  1476133     N    0    0    0
 4:06:02.410  1476241     N    0    0    0
 4:06:03.450  1476345     N    0    0    0
 4:06:04.560  1476456     N    0    0    0
 4:06:05.640  1476564     N    0    0    0
 4:06:06.680  1476668     N    0    0    0
 4:06:07.820  1476782     N    0    0    0
 4:06:08.920  1476892     N    0    0    0
 4:06:09.930  1476993     N    0    0    0
 4:06:10.950  1477095     N    0    0    0
 4:06:12.050  1477205     N    0    0    0
 4:06:13.070  1477307     N    0    0    0
 4:06:14.160  1477416     N    0    0    0
 4:06:15.320  1477532     N    0    0    0
 4:06:16.400  1477640     N    0    0    0
 4:06:17.450  1477745     N    0    0    0
 4:06:18.490  1477849     N    0    0    0
 4:06:19.440  1477944     N    0    0    0
 4:06:20.430  1478043     N    0    0    0
 4:06:21.540  1478154     N    0    0    0
 4:06:22.550  1478255     N    0    0    0
 4:06:23.420  1478342     N    0    0    0
 4:06:24.270  1478427     N    0    0    0
 4:06:25.150  1478515     N    0    0    0
 4:06:25.980  1478598     N    0    0    0
 4:06:26.820  1478682     N    0    0    0
 4:06:27.690  1478769     N    0    0    0
 4:06:28.550  1478855     N    0    0    0
 4:06:29.370  1478937     N    0    0    0
 4:06:30.190  1479019     N    0    0    0
 4:06:31.020  1479102     N    0    0    0
 4:06:31.850  1479185     N    0    0    0
 4:06:32.750  1479275     N    0    0    0
 4:06:33.910  1479391     N    0    0    0
 4:06:35.010  1479501     N    0    0    0
 4:06:36.140  1479614     N    0    0    0
 4:06:37.300  1479730     N    0    0    0
 4:06:38.420  1479842     N    0    0    0
 4:06:39.610  1479961     N    0    0    0
 4:06:40.740  1480074     N    0    0    0
 4:06:41.790  1480179     N    0    0    0
 4:06:42.850  1480285     N    0    0    0
 4:06:43.930  1480393     N    0    0    0
 4:06:44.960  1480496     N    0    0    0
 4:06:46.070  1480607     N    0    0    0
 4:06:47.110  1480711     N    0    0    0
 4:06:48.130  1480813     N    0    0    0
 4:06:49.050  1480905     N    0    0    0
 4:06:49.980  1480998     N    0    0    0
 4:06:50.950  1481095     N    0    0    0
 4:06:51.950  1481195     N    0    0    0
 4:06:52.900  1481290     N    0    0    0
 4:06:53.880  1481388     N    0    0    0
 4:06:54.920  1481492     N    0    0    0
 4:06:55.900  1481590     N    0    0    0
 4:06:56.880  1481688     N    0    0    0
 4:06:58.080  1481808     N    0    0    0
 4:06:59.300  1481930     N    0    0    0
 4:07:00.440  1482044     N    0    0    0
 4:07:01.580  1482158     N    0    0    0
 4:07:02.670  1482267     N    0    0    0
 4:07:03.690  1482369     N    0    0    0
 4:07:04.780  1482478     N    0    0    0
 4:07:05.840  1482584     N    0    0    0
 4:07:06.790  1482679     N    0    0    0
 4:07:07.820  1482782     N    0    0    0
 4:07:08.750  1482875     N    0    0    0
 4:07:09.600  1482960     N    0    0    0
 4:07:10.430  1483043     N    0    0    0
 4:07:11.380  1483138     N    0    0    0
 4:07:12.210  1483221     N    0    0    0
 4:07:13.020  1483302     N    0    0    0
 4:07:13.860  1483386     N    0    0    0
 4:07:15.000  1483500     N    0    0    0
 4:07:16.070  1483607     N    0    0    0
 4:07:17.020  1483702     N    0    0    0
 4:07:17.930  1483793     N    0    0    0
 4:07:18.770  1483877     N    0    0    0
 4:07:19.580  1483958     N    0    0    0
 4:07:20.400  1484040     N    0    0    0
 4:07:21.250  1484125     N    0    0    0
 4:07:22.150  1484215     N    0    0    0
 4:07:23.120  1484312     N    0    0    0
 4:07:24.250  1484425     N    0    0    0
 4:07:25.310  1484531     N    0    0    0
 4:07:26.460  1484646     N    0    0    0
 4:07:27.650  1484765     N    0    0    0
 4:07:28.780  1484878     N    0    0    0
 4:07:29.940  1484994     N    0    0    0
 4:07:31.070  1485107     N    0    0    0
 4:07:32.110  1485211     N    0    0    0
 4:07:33.170  1485317     N    0    0    0
 4:07:34.220  1485422     N    0    0    0
 4:07:35.250  1485525     N    0    0    0
 4:07:36.300  1485630     N    0    0    0
 4:07:37.300  1485730     N    0    0    0
 4:07:38.350  1485835     N    0    0    0
 4:07:39.430  1485943     N    0    0    0
 4:07:40.430  1486043     N    0    0    0
 4:07:41.380  1486138     N    0    0    0
 4:07:42.350  1486235     N    0    0    0
 4:07:43.320  1486332     N    0    0    0
 4:07:44.270  1486427     N    0    0    0
 4:07:45.190  1486519     N    0    0    0
 4:07:46.130  1486613     N    0    0    0
 4:07:47.050  1486705     N    0    0    0
 4:07:48.070  1486807     N    0    0    0
 4:07:49.150  1486915     N    0    0    0
 4:07:50.190  1487019     N    0    0    0
 4:07:51.300  1487130     N    0    0    0
 4:07:52.460  1487246     N    0    0    0
 4:07:53.410  1487341     N    0    0    0
 4:07:54.330  1487433     N    0    0    0
 4:07:55.440  1487544     N    0    0    0
 4:07:56.350  1487635     N    0    0    0
 4:07:57.240  1487724     N    0    0    0
 4:07:58.130  1487813     N    0    0    0
 4:07:58.950  1487895     N    0    0    0
 4:07:59.790  1487979     N    0    0    0
 4:08:00.640  1488064     N    0    0    0
 4:08:01.480  1488148     N    0    0    0
 4:08:02.330  1488233     N    0    0    0
 4:08:03.250  1488325     N    0    0    0
 4:08:04.180  1488418     N    0    0    0
 4:08:05.160  1488516     N    0    0    0
 4:08:06.310  1488631     N    0    0    0
 4:08:07.400  1488740     N    0    0    0
 4:08:08.540  1488854     N    0    0    0
 4:08:09.710  1488971     N    0    0    0
 4:08:10.820  1489082     N    0    0    0
 4:08:11.890  1489189     N    0    0    0
 4:08:13.000  1489300     N    0    0    0
 4:08:14.040  1489404     N    0    0    0
 4:08:15.090  1489509     N    0    0    0
 4:08:16.190  1489619     N    0    0    0
 4:08:17.230  1489723     N    0    0    0
 4:08:18.340  1489834     N    0    0    0
 4:08:19.490  1489949     N    0    0    0
 4:08:20.500  1490050     N    0    0    0
 4:08:21.470  1490147     N    0    0    0
 4:08:22.470  1490247     N    0    0    0
 4:08:23.420  1490342     N    0    0    0
 4:08:24.430  1490443     N    0    0    0
 4:08:25.580  1490558     N    0    0    0
 4:08:26.650  1490665     N    0    0    0
 4:08:27.670  1490767     N    0    0    0
 4:08:28.760  1490876     N    0    0    0
 4:08:29.840  1490984     N    0    0    0
 4:08:30.810  1491081     N    0    0    0
 4:08:31.820  1491182     N    0    0    0
 4:08:32.800  1491280     N    0    0    0
 4:08:33.660  1491366     N    0    0    0
 4:08:34.490  1491449     N    0    0    0
 4:08:35.340  1491534     N    0    0    0
 4:08:36.190  1491619     N    0    0    0
 4:08:37.020  1491702     N    0    0    0
 4:08:37.850  1491785     N    0    0    0
 4:08:38.670  1491867     N    0    0    0
 4:08:39.480  1491948     N    0    0    0
 4:08:40.280  1492028     N    0    0    0
 4:08:41.100  1492110     N    0    0    0
 4:08:41.960  1492196     N    0    0    0
 4:08:42.930  1492293     N    0    0    0
 4:08:44.040  1492404     N    0    0    0
 4:08:45.120  1492512     N    0    0    0
 4:08:46.320  1492632     N    0    0    0
 4:08:47.440  1492744     N    0    0    0
 4:08:48.560  1492856     N    0    0    0
 4:08:49.670  1492967     N    0    0    0
 4:08:50.730  1493073     N    0    0    0
 4:08:51.800  1493180     N    0    0    0
 4:08:52.830  1493283     N    0    0    0
 4:08:53.840  1493384     N    0    0    0
 4:08:54.820  1493482     N    0    0    0
 4:08:55.770  1493577     N    0    0    0
 4:08:56.700  1493670     N    0    0    0
 4:08:57.650  1493765     N    0    0    0
 4:08:58.640  1493864     N    0    0    0
 4:08:59.590  1493959     N    0    0    0
 4:09:00.500  1494050     N    0    0    0
 4:09:01.460  1494146     N    0    0    0
 4:09:02.510  1494251     N    0    0    0
 4:09:03.490  1494349     N    0    0    0
 4:09:04.530  1494453     N    0    0    0
 4:09:05.660  1494566     N    0    0    0
 4:09:06.720  1494672     N    0    0    0
 4:09:07.720  1494772     N    0    0    0
 4:09:08.800  1494880     N    0    0    0
 4:09:09.860  1494986     N    0    0    0
 4:09:10.840  1495084     N    0    0    0
 4:09:11.880  1495188     N    0    0    0
 4:09:12.930  1495293     N    0    0    0
 4:09:13.830  1495383     N    0    0    0
 4:09:14.690  1495469     N    0    0    0
 4:09:15.600  1495560     N    0    0    0
 4:09:16.470  1495647     N    0    0    0
 4:09:17.290  1495729     N    0    0    0
 4:09:18.180  1495818     N    0    0    0
 4:09:19.090  1495909     N    0    0    0
 4:09:19.930  1495993     N    0    0    0
 4:09:20.790  1496079     N    0    0    0
 4:09:21.700  1496170     N    0    0    0
 4:09:22.650  1496265     N    0    0    0
 4:09:23.740  1496374     N    0    0    0
 4:09:24.840  1496484     N    0    0    0
 4:09:25.880  1496588     N    0    0    0
 4:09:27.020  1496702     N    0    0    0
 4:09:28.130  1496813     N    0    0    0
 4:09:29.180  1496918     N    0    0    0
 4:09:30.310  1497031     N    0    0    0
 4:09:31.360  1497136     N    0    0    0
 4:09:32.450  1497245     N    0    0    0
 4:09:33.560  1497356     N    0    0    0
 4:09:34.670  1497467     N    0    0    0
 4:09:35.810  1497581     N    0    0    0
 4:09:36.920  1497692     N    0    0    0
 4:09:37.960  1497796     N    0    0    0
 4:09:39.000  1497900     N    0    0    0
 4:09:40.090  1498009     N    0    0    0
 4:09:41.100  1498110     N    0    0    0
 4:09:42.050  1498205     N    0    0    0
 4:09:43.060  1498306     N    0    0    0
 4:09:44.150  1498415     N    0    0    0
 4:09:45.170  1498517     N    0    0    0
 4:09:46.210  1498621     N    0    0    0
 4:09:47.300  1498730     N    0    0    0
 4:09:48.300  1498830     N    0    0    0
 4:09:49.270  1498927     N    0    0    0
 4:09:50.360  1499036     N    0    0    0
 4:09:51.430  1499143     N    0    0    0
 4:09:52.420  1499242     N    0    0    0
 4:09:53.530  1499353     N    0    0    0
 4:09:54.510  1499451     N    0    0    0
 4:09:55.380  1499538     N    0    0    0
 4:09:56.240  1499624     N    0    0    0
 4:09:57.230  1499723     N    0    0    0
 4:09:58.100  1499810     N    0    0    0
 4:09:58.960  1499896     N    0    0    0
 4:09:59.800  1499980     N    0    0    0
 4:10:00.610  1500061     N    0    0    0
 4:10:01.460  1500146     N    0    0    0
 4:10:02.330  1500233     N    0    0    0
 4:10:03.200  1500320     N    0    0    0
 4:10:04.160  1500416     N    0    0    0
 4:10:05.200  1500520     N    0    0    0
 4:10:06.220  1500622     N    0    0    0
 4:10:07.390  1500739     N    0    0    0
 4:10:08.510  1500851     N    0    0    0
 4:10:09.640  1500964     N    0    0    0
 4:10:10.810  1501081     N    0    0    0
 4:10:11.900  1501190     N    0    0    0
 4:10:12.990  1501299     N    0    0    0
 4:10:14.060  1501406     N    0    0    0
 4:10:15.060  1501506     N    0    0    0
 4:10:16.020  1501602     N    0    0    0
 4:10:17.020  1501702     N    0    0    0
 4:10:18.050  1501805     N    0    0    0
 4:10:19.020  1501902     N    0    0    0
 4:10:19.980  1501998     N    0    0    0
 4:10:21.070  1502107     N    0    0    0
 4:10:22.140  1502214     N    0    0    0
 4:10:23.120  1502312     N    0    0    0
 4:10:24.140  1502414     N    0    0    0
 4:10:25.170  1502517     N    0    0    0
 4:10:26.150  1502615     N    0    0    0
 4:10:27.150  1502715     N    0    0    0
 4:10:28.210  1502821     N    0    0    0
 4:10:29.240  1502924     N    0    0    0
 4:10:30.250  1503025     N    0    0    0
 4:10:31.450  1503145     N    0    0    0
 4:10:32.570  1503257     N    0    0    0
 4:10:33.580  1503358     N    0    0    0
 4:10:34.620  1503462     N    0    0    0
 4:10:35.620  1503562     N    0    0    0
 4:10:36.500  1503650     N    0    0    0
 4:10:37.350  1503735     N    0    0    0
 4:10:38.210  1503821     N    0    0    0
 4:10:39.210  1503921     N    0    0    0
 4:10:40.050  1504005     N    0    0    0
 4:10:40.880  1504088     N    0    0    0
